filename,avgTemperatureC,avgPressureKPa,fluxValue,fluxType,plotID,segSD,avgCO2,avgH2O,r2,aic,param,fluxMethodJustification,fluxDirectionFlag,redo,dayOrNight,r2Flag,segFlag,fluxFlag
data/rawData/LI7500/LI7500_Site 1/old/1_2000_west_1_day_photo.txt,31.0971032258065,80.1342838709677,-2.95425566613651,photo,2000west1,0,414.925387096774,16.5647741935484,0.865350408865134,8.78899019861991,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_5_day_photo.txt,30.7227121212121,80.1644727272727,1.36651077843254,photo,2000east5,0,419.863242424242,19.3308348484848,0.909669597646114,-19.8867021070819,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_4_day_photo.txt,31.0528555555556,80.1743027777778,2.69687987236151,photo,2000east4,0,420.897305555556,18.6653972222222,0.766948106026554,37.5003230566607,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_3_day_photo.txt,31.374558490566,80.1863679245283,-1.36626668782389,photo,2000east3,0,416.311905660377,20.6356188679245,0.767868239287718,21.1368889589752,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_2_day_photo.txt,31.324935,80.183535,-1.06611018930881,photo,2000east2,0,413.687925,21.4938325,0.708322881243416,-12.5927126652132,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,"Be careful, R2 is suspiciously low",Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_1_day_photo.txt,30.3146129032258,80.1744225806452,2.51431578360317,photo,2000east1,0,420.569709677419,21.3909838709677,0.871805773397895,-3.15237692948712,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_5_day_redo_photo.txt,19.3041933520798,80.0001541419072,4.33382198544409,photo,2000west5,1.2321986456447,397.112321678693,24.3443472844157,0.947192656875765,-18.290838908117,co2,checked only linear fit,Looks good!,TRUE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 1/1_2000_west_5_day_photo.txt,18.7851069408718,79.983526563369,1.48844573363574,photo,2000west5,1.256903579753,397.001542069313,24.5313131430756,0.927607728446091,5.33635463761799,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 1/1_2000_west_4_day_redo_photo.txt,20.0483019383135,79.9820815365026,3.04053305177523,photo,2000west4,0.21009738204875,402.572731607244,24.3522824136955,0.983200631568125,-47.8877217680492,co2,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_4_day_photo.txt,19.6856173469388,79.9914895408163,2.78192149161241,photo,2000west4,0,394.773352253401,24.9792478316327,0.816009800111808,48.6802911101468,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/1_2000_west_3_day_redo_photo.txt,20.823065625,79.9884625,1.21949881348315,photo,2000west3,0,398.02215625,26.345225,0.836749789212138,-40.5577053330614,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,TRUE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/1_2000_west_3_day_photo.txt,20.1894821428571,79.9800482142857,-1.15505438255746,photo,2000west3,0,398.049839285714,25.8190678571429,0.845931268353003,-22.9254948246476,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/1_2000_west_2_day_redo_photo.txt,21.1041571541502,79.9953246166008,-3.1407329637748,photo,2000west2,0.908709393499568,405.408664505929,27.0374922055336,0.861511504794006,74.3652519043561,co2,checked only linear fit,Looks good!,TRUE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 1/1_2000_west_2_day_photo.txt,20.5513348404225,79.9957649688838,-3.98082077314497,photo,2000west2,0.211777605522194,402.41506929489,27.1727365926349,0.845150094753725,48.7114097283134,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_1_day_photo.txt,20.698825,79.9974473214286,,photo,2000west1,0,398.515767857143,26.5616410714286,,,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,,,discard
data/rawData/LI7500/LI7500_Site 1/1_2000_east_5_day_photo.txt,24.8375940476191,80.1330642857143,2.10973134345386,photo,2000east5,0,397.168452380952,32.3950023809524,0.885704494224419,105.327490434692,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/1_2000_east_4_day_photo.txt,24.7625199777035,80.1300636231884,4.9834301745535,photo,2000east4,0.098784058833141,402.2494212932,32.9187475473802,0.904642021911224,118.653171047124,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_3_day_photo.txt,23.9872783783784,80.1277135135135,2.12454098036906,photo,2000east3,0,395.364702702703,29.9780918918919,0.74952028767355,24.5752087403557,co2,checked only linear fit,Looks good!,FALSE,day,"Be careful, R2 is suspiciously low",Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/1_2000_east_2_day_photo.txt,23.3836108695652,80.1290913043478,4.69084340046437,photo,2000east2,0,397.511652173913,30.0549347826087,0.789733110459911,111.362411115186,co2,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/1_2000_east_1_day_photo.txt,22.0933132802681,80.0874055718475,3.51453683416452,photo,2000east1,0.0694860523085591,397.89647549225,30.3557129032258,0.807272251380386,52.2252982834219,co2,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
