filename,avgTemperatureC,avgPressureKPa,fluxValue,fluxType,plotID,segSD,avgCO2,avgH2O,r2,aic,param,fluxMethodJustification,fluxDirectionFlag,redo,dayOrNight,totalRsq,r2Flag,segFlag,fluxFlag
data/rawData/LI7500/LI7500_Site 2/2_2200_east_2_day_photo.txt,22.706425423497,78.7763535276763,4.32389769198447,photo,2200east2,0.322669014012458,379.621857368946,30.7627524348228,0.98219953397155,-43.4554254774164,h2o,checked only linear fit,Looks good!,FALSE,day,0.0255563973010975,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_east_1_day_photo.txt,20.957430314077,78.7608130543212,1.89578299182528,photo,2200east1,0.14290523383769,368.431030139004,28.1132610390567,0.948748488278479,-55.027823127189,h2o,checked only linear fit,Looks good!,FALSE,day,0.0187783117074681,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_west_4_day_photo.txt,30.5396757520661,80.1447920661157,1.30356808379625,photo,2000west4,0.589957590126085,412.555983305785,16.5202197520661,0.875418648920095,-21.759995088099,h2o,checked only linear fit,Looks good!,FALSE,day,0.0143010622826615,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_west_3_day_photo.txt,30.3863615384615,80.1387288461539,2.0194806455898,photo,2000west3,0,415.657230769231,12.903425,0.97434285424964,-67.6804614882597,h2o,checked only linear fit,Looks good!,FALSE,day,0.01128551305234,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_west_2_day_photo.txt,30.9610513395298,80.1399427556042,2.46411335789126,photo,2000west2,0.458681519862953,412.927216511755,16.6352828321487,0.931421426602662,-30.2043334557774,h2o,checked only linear fit,Looks good!,FALSE,day,0.0175264913073081,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_west_1_day_photo.txt,30.8960519059254,80.1314234682545,2.05000966187155,photo,2000west1,0.352723325913134,414.984873043671,16.1737225703937,0.876350859386763,-17.6305301497014,h2o,checked only linear fit,Looks good!,FALSE,day,0.02164994372883,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_5_day_photo.txt,30.5102538076416,80.168023715415,2.10600687572408,photo,2000east5,0.23312343023987,420.747954413702,18.4908240447958,0.940812125845224,-14.1900355438178,h2o,checked only linear fit,Looks good!,FALSE,day,0.0163911978718791,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_4_day_photo.txt,30.9176961279461,80.1759696548822,2.45687773208922,photo,2000east4,0.428897018529852,421.718752946128,17.9496045875421,0.818554292139192,9.21536312402136,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,0.0136313859308415,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_3_day_photo.txt,30.822784989605,80.1846218711019,2.58604594943749,photo,2000east3,0.463222584862416,417.170237837838,17.7905985031185,0.923485333376331,-16.715709842,h2o,checked only linear fit,Looks good!,FALSE,day,0.0203107054922741,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_2_day_photo.txt,31.1373333088235,80.1831494852941,3.54530292329797,photo,2000east2,0.651423651322383,414.036412867647,20.3036936397059,0.831493086613996,28.0214911780016,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,0.0185687478485594,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_1_day_photo.txt,30.4497591939377,80.176406992448,4.08417856436648,photo,2000east1,0.148863035631464,420.215728393844,22.2635663052449,0.978929174368315,-27.6366509206754,h2o,checked only linear fit,Looks good!,FALSE,day,0.0260846154336848,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_5_day_redo_photo.txt,19.3041933520798,80.0001541419072,2.21535064973232,photo,2000west5,0.591051192973155,397.112321678693,24.3443472844157,0.988114332653107,-125.429006529582,h2o,checked only linear fit,Looks good!,TRUE,day,0.0259404508246159,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_5_day_photo.txt,18.7274690770349,79.983990443314,1.54032741371557,photo,2000west5,0.800517835876643,397.366671148256,24.313882994186,0.964641138679519,-109.443833069357,h2o,checked only linear fit,Looks good!,FALSE,day,0.0222316239415146,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 1/1_2000_west_4_day_redo_photo.txt,20.0483019383135,79.9820815365026,1.55312294621865,photo,2000west4,0.211952799373057,402.572731607244,24.3522824136955,0.990666750327671,-163.18303841651,h2o,checked only linear fit,Looks good!,TRUE,day,0.0173814942464198,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_4_day_photo.txt,19.6453674508853,79.9912435665778,1.9257306915918,photo,2000west4,0.12785856626129,395.005882645121,24.8801308300994,0.948212069116969,-77.5396204915931,h2o,checked only linear fit,Looks good!,FALSE,day,0.0247379009571961,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_3_day_redo_photo.txt,20.4573076656354,79.9866426758899,1.65148690361802,photo,2000west3,0.488260242492337,398.952816228101,25.098832070356,0.973723139411079,-92.4585935752248,h2o,checked only linear fit,Looks good!,TRUE,day,0.0251499140860875,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_3_day_photo.txt,19.7991280853343,79.9840580094389,1.44731515181991,photo,2000west3,0.237755760203694,398.180242213396,24.9334697499798,0.93133245730686,-100.845641276718,h2o,checked only linear fit,Looks good!,FALSE,day,0.0248376659412993,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_2_day_redo_photo.txt,21.1041571541502,79.9953246166008,2.7047669569223,photo,2000west2,0.994012115925405,405.408664505929,27.0374922055336,0.971318829944454,-39.0537870387936,h2o,checked only linear fit,Looks good!,TRUE,day,0.0168865560204979,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_2_day_photo.txt,20.5513348404225,79.9957649688838,3.32156872838384,photo,2000west2,0.434935008525574,402.41506929489,27.1727365926349,0.981852626980858,-67.3382258998456,h2o,checked only linear fit,Looks good!,FALSE,day,0.0260391877384184,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_1_day_photo.txt,20.6947959242358,79.9974159209693,2.32902027998085,photo,2000west1,0.284135966039156,398.519641674256,26.5436257032982,0.927568445741901,-33.5319344872206,h2o,checked only linear fit,Looks good!,FALSE,day,0.0249556109533358,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_5_day_photo.txt,24.8375940476191,80.1330642857143,3.49260957702579,photo,2000east5,0,397.168452380952,32.3950023809524,0.928018746462893,147.254162282313,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,0.00819059194066962,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/1_2000_east_4_day_photo.txt,24.7625199777035,80.1300636231884,3.84033341152772,photo,2000east4,0.0154039712830008,402.2494212932,32.9187475473802,0.963154067775537,32.3570175316729,h2o,checked only linear fit,Looks good!,FALSE,day,0.0167407364402669,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_3_day_photo.txt,24.4523624647556,80.1295539121241,4.02623020427719,photo,2000east3,0.31328278901117,393.019327890038,33.491745993891,0.986129314943337,-37.1777434132601,h2o,checked only linear fit,Looks good!,FALSE,day,0.0176552746056465,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_2_day_photo.txt,23.6447449693565,80.1247845250255,3.22652290150888,photo,2000east2,0,395.0901933095,31.5935174923391,0.80414467467434,64.8860424441947,h2o,checked only linear fit,Looks good!,FALSE,day,0.0143278630185785,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_1_day_photo.txt,21.9072085106383,80.0846191489362,4.98560800283196,photo,2000east1,0,399.245255319149,29.1566106382979,0.994380577672978,-60.0839060973721,h2o,checked only linear fit,Looks good!,FALSE,day,0.0130895283961198,Looks good!,Looks good!,keep
